Timestamp,Source,Destination,TunnelType,PacketSize,PacketType,Name,FreshnessPeriod,MustBeFresh,Nonce,InterestLifetime
1472064887.004413,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993739,,1,4271572464,4000
1472064887.004436,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134839,1000,,,
1472064887.004473,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956940,1000,,,
1472064887.004560,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993739,1000,,,
1472064887.004692,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152751,,1,825032426,4000
1472064887.004716,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945676,,1,1201936406,4000
1472064887.004740,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774013,,1,1790355497,4000
1472064887.004769,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728395,,1,2556829614,4000
1472064887.004823,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152751,1000,,,
1472064887.004836,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940569,,1,585834499,4000
1472064887.004860,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945676,1000,,,
1472064887.004901,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774013,1000,,,
1472064887.004986,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728395,1000,,,
1472064887.005023,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940569,1000,,,
1472064887.005072,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185300,,1,1901857995,4000
1472064887.005163,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185300,1000,,,
1472064887.005195,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500410,,1,2777552356,4000
1472064887.005284,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500410,1000,,,
1472064887.005381,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956941,,1,2273122687,4000
1472064887.005404,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134840,,1,1549137429,4000
1472064887.005442,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993740,,1,1574915734,4000
1472064887.005473,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956941,1000,,,
1472064887.005511,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134840,1000,,,
1472064887.005604,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993740,1000,,,
1472064887.005724,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152752,,1,1279725284,4000
1472064887.005750,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945677,,1,199463539,4000
1472064887.005775,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728396,,1,2533729428,4000
1472064887.005799,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774014,,1,3302415800,4000
1472064887.005841,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152752,1000,,,
1472064887.005871,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940570,,1,3753903945,4000
1472064887.005903,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945677,1000,,,
1472064887.005936,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728396,1000,,,
1472064887.006021,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774014,1000,,,
1472064887.006058,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940570,1000,,,
1472064887.006100,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185301,,1,2609349073,4000
1472064887.006189,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185301,1000,,,
1472064887.006223,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500411,,1,4102302320,4000
1472064887.006310,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500411,1000,,,
1472064887.006420,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956942,,1,2908483393,4000
1472064887.006443,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134841,,1,831344881,4000
1472064887.006472,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993741,,1,3905027004,4000
1472064887.006512,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956942,1000,,,
1472064887.006574,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134841,1000,,,
1472064887.006616,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993741,1000,,,
1472064887.006745,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152753,,1,2830195549,4000
1472064887.006770,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945678,,1,2807667797,4000
1472064887.006797,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728397,,1,3299298799,4000
1472064887.006821,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774015,,1,3922678679,4000
1472064887.006863,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152753,1000,,,
1472064887.006902,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940571,,1,4266735173,4000
1472064887.006925,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945678,1000,,,
1472064887.006984,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728397,1000,,,
1472064887.007051,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774015,1000,,,
1472064887.007088,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940571,1000,,,
1472064887.007126,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185302,,1,415953884,4000
1472064887.007238,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185302,1000,,,
1472064887.007246,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500412,,1,2593709070,4000
1472064887.007357,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500412,1000,,,
1472064887.007466,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134842,,1,2723109227,4000
1472064887.007491,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956943,,1,2034287230,4000
1472064887.007528,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993742,,1,862032651,4000
1472064887.007577,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134842,1000,,,
1472064887.007641,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956943,1000,,,
1472064887.007679,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993742,1000,,,
1472064887.007788,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152754,,1,4088993345,4000
1472064887.007818,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945679,,1,155280363,4000
1472064887.007846,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728398,,1,3389440685,4000
1472064887.007870,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774016,,1,3802628567,4000
1472064887.007884,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152754,1000,,,
1472064887.007920,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945679,1000,,,
1472064887.007938,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940572,,1,1066914802,4000
1472064887.008041,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728398,1000,,,
1472064887.008079,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774016,1000,,,
1472064887.008112,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940572,1000,,,
1472064887.008165,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185303,,1,459334043,4000
1472064887.008253,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185303,1000,,,
1472064887.008282,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500413,,1,3047280686,4000
1472064887.008383,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500413,1000,,,
1472064887.008501,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134843,,1,1382014776,4000
1472064887.008525,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956944,,1,3002658182,4000
1472064887.008549,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993743,,1,1706746781,4000
1472064887.008608,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134843,1000,,,
1472064887.008646,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956944,1000,,,
1472064887.008679,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993743,1000,,,
1472064887.008814,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152755,,1,770575917,4000
1472064887.008840,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945680,,1,32408218,4000
1472064887.008869,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728399,,1,4050448953,4000
1472064887.008893,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774017,,1,3001045476,4000
1472064887.008911,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152755,1000,,,
1472064887.008965,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940573,,1,1128093694,4000
1472064887.008973,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945680,1000,,,
1472064887.009030,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728399,1000,,,
1472064887.009089,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774017,1000,,,
1472064887.009126,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940573,1000,,,
1472064887.009211,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185304,,1,3363567379,4000
1472064887.009300,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185304,1000,,,
1472064887.009301,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500414,,1,2217235084,4000
1472064887.009389,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500414,1000,,,
1472064887.009527,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134844,,1,1965092080,4000
1472064887.009551,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956945,,1,2358091577,4000
1472064887.009574,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993744,,1,2915155034,4000
1472064887.009636,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134844,1000,,,
1472064887.009674,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956945,1000,,,
1472064887.009707,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993744,1000,,,
1472064887.009851,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152756,,1,2142978097,4000
1472064887.009870,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945681,,1,4034677799,4000
1472064887.009899,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774018,,1,2731031116,4000
1472064887.009923,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728400,,1,2071724391,4000
1472064887.009959,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152756,1000,,,
1472064887.009995,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940574,,1,1429613880,4000
1472064887.009998,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945681,1000,,,
1472064887.010031,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774018,1000,,,
1472064887.010116,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728400,1000,,,
1472064887.010152,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940574,1000,,,
1472064887.010236,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185305,,1,3186428452,4000
1472064887.010325,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185305,1000,,,
1472064887.010329,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500415,,1,3762913523,4000
1472064887.010420,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500415,1000,,,
1472064887.010566,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134845,,1,3887380108,4000
1472064887.010590,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956946,,1,899131983,4000
1472064887.010613,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993745,,1,4267230364,4000
1472064887.010683,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134845,1000,,,
1472064887.010726,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956946,1000,,,
1472064887.010762,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993745,1000,,,
1472064887.010876,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152757,,1,1911755070,4000
1472064887.010901,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945682,,1,1014324120,4000
1472064887.010925,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774019,,1,1721745830,4000
1472064887.010954,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728401,,1,1645513793,4000
1472064887.010992,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152757,1000,,,
1472064887.011026,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940575,,1,162484431,4000
1472064887.011028,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945682,1000,,,
1472064887.011064,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774019,1000,,,
1472064887.011150,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728401,1000,,,
1472064887.011187,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940575,1000,,,
1472064887.011271,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185306,,1,3103313912,4000
1472064887.011367,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500416,,1,3958543549,4000
1472064887.011375,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185306,1000,,,
1472064887.011473,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500416,1000,,,
1472064887.011601,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956947,,1,632093267,4000
1472064887.011624,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134846,,1,503079076,4000
1472064887.011648,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993746,,1,1621716185,4000
1472064887.011710,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956947,1000,,,
1472064887.011754,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134846,1000,,,
1472064887.011809,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993746,1000,,,
1472064887.011909,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152758,,1,2526415866,4000
1472064887.011935,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945683,,1,888582240,4000
1472064887.011959,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774020,,1,4239147599,4000
1472064887.011988,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728402,,1,3581615460,4000
1472064887.012023,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152758,1000,,,
1472064887.012058,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945683,1000,,,
1472064887.012059,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940576,,1,1645045449,4000
1472064887.012095,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774020,1000,,,
1472064887.012180,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728402,1000,,,
1472064887.012217,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940576,1000,,,
1472064887.012302,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185307,,1,204515593,4000
1472064887.012387,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500417,,1,2135319268,4000
1472064887.012395,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185307,1000,,,
1472064887.012485,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500417,1000,,,
1472064887.012631,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956948,,1,2936522080,4000
1472064887.012654,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134847,,1,280072099,4000
1472064887.012679,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993747,,1,4040722720,4000
1472064887.012740,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956948,1000,,,
1472064887.012800,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134847,1000,,,
1472064887.012835,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993747,1000,,,
1472064887.012945,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152759,,1,1799107599,4000
1472064887.012969,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945684,,1,1804304633,4000
1472064887.012994,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774021,,1,367022807,4000
1472064887.013018,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728403,,1,4034030600,4000
1472064887.013055,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152759,1000,,,
1472064887.013089,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940577,,1,3221458566,4000
1472064887.013093,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945684,1000,,,
1472064887.013126,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774021,1000,,,
1472064887.013213,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728403,1000,,,
1472064887.013263,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940577,1000,,,
1472064887.013307,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185308,,1,2862687355,4000
1472064887.013398,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185308,1000,,,
1472064887.013421,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500418,,1,2322168060,4000
1472064887.013510,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500418,1000,,,
1472064887.013659,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134848,,1,3867890878,4000
1472064887.013683,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993748,,1,3238216386,4000
1472064887.013707,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956949,,1,3074887112,4000
1472064887.013770,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134848,1000,,,
1472064887.013827,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993748,1000,,,
1472064887.013874,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956949,1000,,,
1472064887.013977,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945685,,1,1060802888,4000
1472064887.014002,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152760,,1,2434752054,4000
1472064887.014030,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774022,,1,805170041,4000
1472064887.014054,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728404,,1,3046353936,4000
1472064887.014094,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945685,1000,,,
1472064887.014121,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940578,,1,3428118157,4000
1472064887.014130,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152760,1000,,,
1472064887.014187,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774022,1000,,,
1472064887.014273,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728404,1000,,,
1472064887.014310,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940578,1000,,,
1472064887.014350,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185309,,1,1882674390,4000
1472064887.014441,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185309,1000,,,
1472064887.014447,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500419,,1,1044473951,4000
1472064887.014536,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500419,1000,,,
1472064887.014688,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993749,,1,3149497659,4000
1472064887.014711,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134849,,1,2613381882,4000
1472064887.014735,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956950,,1,3910962092,4000
1472064887.014797,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993749,1000,,,
1472064887.014840,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134849,1000,,,
1472064887.014885,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956950,1000,,,
1472064887.015009,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945686,,1,249901466,4000
1472064887.015031,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152761,,1,1341544754,4000
1472064887.015056,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774023,,1,3964865768,4000
1472064887.015079,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728405,,1,2089347529,4000
1472064887.015122,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945686,1000,,,
1472064887.015155,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940579,,1,877866474,4000
1472064887.015158,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152761,1000,,,
1472064887.015195,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774023,1000,,,
1472064887.015280,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728405,1000,,,
1472064887.015317,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940579,1000,,,
1472064887.015402,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185310,,1,3669937674,4000
1472064887.015468,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500420,,1,1391262871,4000
1472064887.015495,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185310,1000,,,
1472064887.015584,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500420,1000,,,
1472064887.015717,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993750,,1,2475385311,4000
1472064887.015740,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134850,,1,3312717680,4000
1472064887.015776,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956951,,1,2584146814,4000
1472064887.015851,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993750,1000,,,
1472064887.015887,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134850,1000,,,
1472064887.015924,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956951,1000,,,
1472064887.016040,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945687,,1,3818113205,4000
1472064887.016064,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152762,,1,1259572890,4000
1472064887.016089,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728406,,1,4121523722,4000
1472064887.016112,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774024,,1,984319812,4000
1472064887.016148,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945687,1000,,,
1472064887.016185,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940580,,1,3183990310,4000
1472064887.016187,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152762,1000,,,
1472064887.016219,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728406,1000,,,
1472064887.016305,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774024,1000,,,
1472064887.016342,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940580,1000,,,
1472064887.016425,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185311,,1,2108146368,4000
1472064887.016496,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500421,,1,3925078317,4000
1472064887.016518,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185311,1000,,,
1472064887.016607,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500421,1000,,,
1472064887.016745,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993751,,1,2576609083,4000
1472064887.016769,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134851,,1,965121878,4000
1472064887.016793,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956952,,1,2679840207,4000
1472064887.016855,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993751,1000,,,
1472064887.016897,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134851,1000,,,
1472064887.016952,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956952,1000,,,
1472064887.017068,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152763,,1,2437854298,4000
1472064887.017093,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945688,,1,1512536652,4000
1472064887.017117,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/17847410537998728407,,1,3718082194,4000
1472064887.017141,,,EthernetFrame,58,INTEREST,/test/pingserver/ping/399070766912774025,,1,3202514998,4000
1472064887.017183,,,EthernetFrame,97,DATA,/test/pingserver/ping/14092481308067152763,1000,,,
1472064887.017215,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14430724323065940581,,1,1098056286,4000
1472064887.017220,,,EthernetFrame,97,DATA,/test/pingserver/ping/16498734565840945688,1000,,,
1472064887.017256,,,EthernetFrame,97,DATA,/test/pingserver/ping/17847410537998728407,1000,,,
1472064887.017341,,,EthernetFrame,95,DATA,/test/pingserver/ping/399070766912774025,1000,,,
1472064887.017378,,,EthernetFrame,97,DATA,/test/pingserver/ping/14430724323065940581,1000,,,
1472064887.017425,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/8603938537114185312,,1,3693539736,4000
1472064887.017526,,,EthernetFrame,96,DATA,/test/pingserver/ping/8603938537114185312,1000,,,
1472064887.017528,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/6307252001265500422,,1,766200817,4000
1472064887.017623,,,EthernetFrame,96,DATA,/test/pingserver/ping/6307252001265500422,1000,,,
1472064887.017773,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/2441659746067993752,,1,4139284493,4000
1472064887.017797,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/5049347067686134852,,1,3130418153,4000
1472064887.017821,,,EthernetFrame,59,INTEREST,/test/pingserver/ping/3887343085482956953,,1,3473018010,4000
1472064887.017886,,,EthernetFrame,96,DATA,/test/pingserver/ping/2441659746067993752,1000,,,
1472064887.017941,,,EthernetFrame,96,DATA,/test/pingserver/ping/5049347067686134852,1000,,,
1472064887.017977,,,EthernetFrame,96,DATA,/test/pingserver/ping/3887343085482956953,1000,,,
1472064887.018097,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/14092481308067152764,,1,445047276,4000
1472064887.018124,,,EthernetFrame,60,INTEREST,/test/pingserver/ping/16498734565840945689,,1,2896198608,4000
